4.745650585391558707e-05 -5.412636674009263515e-04 1.003501843661069870e-02
3.349178433418273926e-01 6.977948546409606934e-01 8.916712366044521332e-03
-4.374894797801971436e-01 6.384655833244323730e-01 8.026393130421638489e-03
-3.353681564331054688e-01 -6.986548304557800293e-01 5.703018512576818466e-03
4.376427531242370605e-01 -6.391875147819519043e-01 9.708064608275890350e-03
-7.726393342018127441e-01 -5.984989926218986511e-02 8.076827041804790497e-03
7.727785110473632812e-01 5.886692181229591370e-02 8.779481053352355957e-03
-1.519342064857482910e+00 -2.622975409030914307e-01 8.559713140130043030e-03
-1.327265977859497070e+00 4.859997034072875977e-01 8.519308641552925110e-03
-9.632370471954345703e-01 -8.070281147956848145e-01 3.657516557723283768e-03
8.613051176071166992e-01 -1.287178039550781250e+00 3.564541693776845932e-03
1.207566022872924805e+00 -5.908263921737670898e-01 1.028731837868690491e-02
9.097570925951004028e-02 -1.335931897163391113e+00 8.358553051948547363e-03
6.844092607498168945e-01 1.389127016067504883e+00 6.067052017897367477e-03
-9.183156490325927734e-02 1.339769005775451660e+00 1.144718844443559647e-02
1.111791253089904785e+00 7.469582557678222656e-01 7.480287924408912659e-03
-5.034877061843872070e-01 1.989699006080627441e+00 5.496520083397626877e-03
-9.846475720405578613e-01 1.185365557670593262e+00 7.591468282043933868e-03
2.699768543243408203e-01 2.034164905548095703e+00 9.748182259500026703e-03
-2.096365213394165039e+00 4.568756222724914551e-01 7.726727984845638275e-03
-1.129695415496826172e+00 1.239432334899902344e+00 2.604616340249776840e-03
-1.745558142662048340e+00 1.146042943000793457e+00 8.399276994168758392e-03
1.498861551284790039e+00 -1.717852115631103516e+00 1.184182986617088318e-02
6.511364579200744629e-01 -2.040959835052490234e+00 6.986395455896854401e-03
1.603654861450195312e+00 -1.089179873466491699e+00 1.691960380412638187e-03
1.050211787223815918e+00 2.072306394577026367e+00 6.225469987839460373e-03
1.465913772583007812e+00 1.426669597625732422e+00 6.260706577450037003e-03
1.552693724632263184e+00 9.870342165231704712e-02 5.348178558051586151e-03
-6.875071525573730469e-01 -1.388751387596130371e+00 9.985774755477905273e-03
-2.212708473205566406e+00 -5.990319252014160156e-01 8.054682053625583649e-03
-1.558693766593933105e+00 -1.030135393142700195e+00 9.640787728130817413e-03
-9.019075036048889160e-01 2.647843837738037109e+00 5.627136677503585815e-03
-1.317283362150192261e-01 2.680754661560058594e+00 6.774935405701398849e-03
2.346263885498046875e+00 -9.045816063880920410e-01 9.696261957287788391e-03
2.136662960052490234e+00 -1.655882716178894043e+00 7.755771512165665627e-04
-1.214225888252258301e-01 -2.084148406982421875e+00 1.020674221217632294e-02
-1.537131190299987793e+00 1.901407837867736816e+00 4.888803698122501373e-03
1.428910493850708008e+00 2.748623371124267578e+00 8.624901063740253448e-03
6.460312008857727051e-01 2.720567703247070312e+00 5.797376856207847595e-03
1.834902644157409668e+00 2.099528789520263672e+00 4.159128293395042419e-03
-1.249649882316589355e+00 1.917881131172180176e+00 9.740148088894784451e-04
-2.510422229766845703e+00 1.125909090042114258e+00 3.188418690115213394e-03
1.905025601387023926e+00 7.798441648483276367e-01 1.233966369181871414e-02
2.327326059341430664e+00 1.225606575608253479e-01 5.954928230494260788e-03
-2.842866659164428711e+00 2.813777327537536621e-01 7.398739457130432129e-03
1.437493324279785156e+00 -2.500919103622436523e+00 7.572796195745468140e-03
4.271253049373626709e-01 -2.791973590850830078e+00 6.236578337848186493e-03
-9.025188684463500977e-01 -2.130340814590454102e+00 8.927974849939346313e-03
-2.991641759872436523e+00 -6.104326844215393066e-01 6.288466043770313263e-03
-2.575846195220947266e+00 -1.270837426185607910e+00 4.894002806395292282e-03
-1.923365592956542969e+00 -1.705493807792663574e+00 1.096895989030599594e-02
1.955422759056091309e+00 -3.070613384246826172e+00 4.832746461033821106e-03
1.208543539047241211e+00 -3.253461122512817383e+00 2.849024720489978790e-03
4.484320431947708130e-02 -3.478676319122314453e+00 6.148591171950101852e-03
-3.473243713378906250e-01 -2.823949813842773438e+00 6.628101691603660583e-03
-1.646573066711425781e+00 2.583731889724731445e+00 6.573976948857307434e-03
-1.280732989311218262e+00 -2.808445692062377930e+00 7.437773514539003372e-03
-1.665010929107666016e+00 -2.317404270172119141e+00 1.325502758845686913e-03
-3.276269912719726562e+00 1.117591381072998047e+00 6.749422289431095123e-03
-2.297718524932861328e+00 1.877252817153930664e+00 1.083116140216588974e-02
-3.039500713348388672e+00 1.702355980873107910e+00 1.840988639742136002e-03
-3.770116329193115234e+00 -6.118908524513244629e-01 3.379887435585260391e-03
-3.360081434249877930e+00 -1.277718067169189453e+00 3.116610227152705193e-03
-3.531163692474365234e+00 -3.798813745379447937e-02 4.413736984133720398e-03
-1.291089177131652832e+00 3.312329530715942383e+00 2.662144834175705910e-04
2.661595344543457031e+00 9.561843872070312500e-01 1.009060908108949661e-02
2.116197586059570312e+00 1.515231966972351074e+00 1.973267178982496262e-03
-2.948469638824462891e+00 -1.937338471412658691e+00 3.837742842733860016e-03
-5.230504870414733887e-01 3.338650226593017578e+00 7.546326145529747009e-03
2.506501376628875732e-01 3.365957975387573242e+00 3.379790112376213074e-03
3.102237462997436523e+00 1.330818831920623779e-01 4.041466396301984787e-03
2.869115114212036133e+00 -4.460212290287017822e-01 4.538129549473524094e-03
3.113424062728881836e+00 -8.941009640693664551e-01 1.175767160020768642e-03
1.805615782737731934e+00 -3.394863307476043701e-01 3.832604503259062767e-03
2.533797025680541992e+00 -2.329140901565551758e+00 6.127784959971904755e-03
2.879083156585693359e+00 -1.479475855827331543e+00 8.892457000911235809e-03
1.816030979156494141e+00 3.420200586318969727e+00 1.200683182105422020e-03
1.032016038894653320e+00 3.400097370147705078e+00 9.172833524644374847e-04
2.215004920959472656e+00 2.767815113067626953e+00 5.552453920245170593e-03
2.620479583740234375e+00 2.115486621856689453e+00 6.640511564910411835e-03
2.469350099563598633e+00 -3.645193815231323242e+00 1.738677732646465302e-03
1.721966028213500977e+00 -3.822023630142211914e+00 3.170739859342575073e-03
2.718394517898559570e+00 -3.057104349136352539e+00 4.567562136799097061e-03
8.250985741615295410e-01 -3.940511941909790039e+00 5.963742733001708984e-03
-3.442092239856719971e-01 -4.160429477691650391e+00 5.663502961397171021e-03
-7.322741150856018066e-01 -3.504281997680664062e+00 5.677243229001760483e-03
-2.163940429687500000e+00 3.155084133148193359e+00 1.382182119414210320e-03
-1.667171597480773926e+00 -3.481675148010253906e+00 3.379662754014134407e-03
-2.065736055374145508e+00 -2.829173564910888672e+00 5.846130661666393280e-03
-2.437042474746704102e+00 -2.176394701004028320e+00 4.878354258835315704e-03
-4.043662071228027344e+00 1.117240667343139648e+00 3.775652032345533371e-03
-3.675855875015258789e+00 1.795113563537597656e+00 2.167234662920236588e-03
-2.692697763442993164e+00 2.551626682281494141e+00 3.588051069527864456e-03
-4.547876358032226562e+00 -6.078957915306091309e-01 3.311807755380868912e-03
-4.142678260803222656e+00 -1.277075290679931641e+00 3.689987119287252426e-03
-4.176523685455322266e+00 5.939852446317672729e-02 4.535236861556768417e-03
-3.735678672790527344e+00 -1.941504001617431641e+00 2.400222700089216232e-03
-1.674837827682495117e+00 3.981038808822631836e+00 6.437376723624765873e-04
-9.073339104652404785e-01 3.999622344970703125e+00 2.863557077944278717e-03
3.442417144775390625e+00 9.627131223678588867e-01 6.567634176462888718e-03
-3.328643798828125000e+00 -2.600944280624389648e+00 3.679258050397038460e-03
-1.363033503293991089e-01 4.023266792297363281e+00 5.744471214711666107e-03
6.401036977767944336e-01 4.045731067657470703e+00 3.104374743998050690e-03
3.877166032791137695e+00 1.346096396446228027e-01 7.953375577926635742e-03
3.881633043289184570e+00 -8.921020627021789551e-01 7.362244185060262680e-03
3.515018939971923828e+00 -1.570051908493041992e+00 9.320175158791244030e-04
